proj_name,proj_type,length_id,angle_id,usearea_id,type_desc,description,ref_proj,source,visibility,release
LM2BELG ,lambert2,1 ,1 ,1,01_lambert2 ,BELGIUM ,,RJL 28/9/83. NOTE: A DISCREPANCY OF C.M. VALUE OF 8 SECS. EXISTS BETWEEN SOURCES,WORLD,PUBLIC 
LM2BKSEA,lambert2,21,1 ,140,01_lambert2 ,BLACK SEA ,,DWP - FOR SMALL SCALE MAPPING OF THE BLACK SEA AS A WHOLE (FOR ICM) 15/4/92 ,WORLD,PUBLIC 
LM2BLACK,lambert2,1 ,1 ,189,01_lambert2 ,BLACK SEA & ENVIRONS,,TPD 13/JAN 92 BLACK SEA & ENVIRONS ,WORLD,PUBLIC 
LM2BLCKS,lambert2,1 ,1 ,140,01_lambert2 ,BLACK SEA BASIN ,,TPD 17/12/91 BLACK SEA BASIN DIGITIZINGFROM YUZMORGEOLOGIYA BASE MAPS ,WORLD,PUBLIC 
LM2BLKSE,lambert2,1 ,1 ,190,01_lambert2 ,,,ICM FOR DIGITISING 1:1MILLION BASEMAPS YURMZGEOLOGICA REGIONAL SEISMIC 20/3/92 ,WORLD,PUBLIC 
LM2BNOR ,lambert2,1 ,1 ,1,01_lambert2 ,,,NJS 26.09.86 - THIS IS SAME AS THE IG PRINTED OFFSHORE NORWAY CONCESS. MAP ,WORLD,PUBLIC 
LM2BOF ,lambert2,1 ,1 ,72,01_lambert2 ,EUROPE ,,DFN 5/3/90 ,WORLD,PUBLIC 
LM2BURMA,lambert2,1 ,1 ,1,01_lambert2 ,BURMA ,,RAS - 10/8/88. RELOAD WITH PARAMETERS ON ULTRA ECONDB.(BURMA TECTONIC MAP). ,WORLD,PUBLIC 
LM2CAL1F,lambert2,20,1 ,1,01_lambert2 ,CALIFORNIA S.P. I ,,RJL 21/1/83 REF: S95. ZONE CODE 0401 ,WORLD,PUBLIC 
LM2CAL2F,lambert2,20,1 ,1,01_lambert2 ,CALIFORNIA S.P. II ,,RJL 21/1/82 REF: S95. ZONE CODE 0402 ,WORLD,PUBLIC 
LM2CAL3F,lambert2,20,1 ,1,01_lambert2 ,CALIFORNIA S.P. III ,,RJL 21/1/83 REF: S95. ZONE CODE 0403 ,WORLD,PUBLIC 
LM2CAL4F,lambert2,20,1 ,1,01_lambert2 ,CALIFORNIA S.P. IV ,,RJL 21/1/83 REF: S95. ZONE CODE 0404 ,WORLD,PUBLIC 
LM2CAL4M,lambert2,1 ,1 ,193,01_lambert2 ,CALIFORNIA CS83 4 ,,BWH/25APR88. REF:NGS COMMUNICATION. ZONE CODE 0404. USE W/NAD83. ENACTED. ,WORLD,PUBLIC 
LM2CAL5F,lambert2,20,1 ,1,01_lambert2 ,CALIFORNIA S.P. V ,,RJL 21/1/83 REF: S95. ZONE CODE 0405 ,WORLD,PUBLIC 
LM2CAL5M,lambert2,1 ,1 ,194,01_lambert2 ,CALIFORNIA CS83 5 ,,BWH/25APR88. REF:NGS COMMUNICATION ZONE CODE 0405 USE W/NAD83. ENACTED ,WORLD,PUBLIC 
LM2CAL6F,lambert2,20,1 ,1,01_lambert2 ,CALIFORNIA S.P. VI ,,RJL 21/1/83 REF: S95. ZONE CODE 0406 ,WORLD,PUBLIC 
LM2CAL7F,lambert2,20,1 ,1,01_lambert2 ,CALIFORNIA S.P. VII ,,RJL 21/1/83 REF: S95. ZONE CODE 0407 ,WORLD,PUBLIC 
LM2CAMER,lambert2,1 ,1 ,1,01_lambert2 ,,,SJM 16/9/83. USED FOR APPRAISAL REGIONALMAPPING. ,WORLD,PUBLIC 
LM2CAN ,lambert2,1 ,1 ,195,01_lambert2 ,,,NJS - 16.04.87 - FOR R. YOUNG (x3941) FOR OVERLAY OF CANADIAN TECTONIC MAP ,WORLD,PUBLIC 
LM2CAN60,lambert2,1 ,1 ,196,01_lambert2 ,,,AGB - 24.10.90 - FOR RSG ,WORLD,PUBLIC 
LM2CAN78,lambert2,1 ,1 ,196,01_lambert2 ,,,ADDED WMC-GRS 10/12/92 ABITIBI,WORLD,PUBLIC 
LM2CBRAZ,lambert2,1 ,1 ,1,01_lambert2 ,,,ACRM 26.09.86 EQUATES TO IG BRAZILLIAN PRINTED CONCESSION MAP ,WORLD,PUBLIC 
LM2CEGYP,lambert2,1 ,1 ,1,01_lambert2 ,EGYPT ,,NUS 6.2.86 FOR CONCESSION MAP (MJP) ,WORLD,PUBLIC 
LM2CFRAN,lambert2,1 ,1 ,1,01_lambert2 ,,,ACRM 26.09.86 EQUATES TO FRENCH CONCESSION MAP ,WORLD,PUBLIC 
LM2CHBON,lambert2,1 ,1 ,1,01_lambert2 ,,,D BINGHAM BP GZ. USED FOR MAPPING OF BO HAI GULF. (RJL 20/9/85) ,WORLD,PUBLIC 
LM2CHECS,lambert2,1 ,1 ,1,01_lambert2 ,,,D BINGHAM BP GZ. USED FOR 1:1000000 MAP OF EAST CHINA SEA. ,WORLD,PUBLIC 
LM2CHEOF,lambert2,1 ,1 ,1,01_lambert2 ,,,D BINGHAM. BP GZ. USED FOR 1:2000000 PRC EASTERN OFFSHORE AREA. (RJL 20/9/85),WORLD,PUBLIC 
LM2CHIN ,lambert2,1 ,1 ,1,01_lambert2 ,,,NJS - 21.08.86 - TO BE USED FOR GENERAL SMALL SCALE MAPPING OF CHINA ,WORLD,PUBLIC 
LM2CHINA,lambert2,1 ,1 ,1,01_lambert2 ,,,SJM 16/9/83. USED FOR APPRAISAL REGIONALMAPPING. ,WORLD,PUBLIC 
LM2CHRUS,lambert2,1 ,1 ,197,01_lambert2 ,,,SEH 6/2/90 ,WORLD,PUBLIC 
LM2CHYS ,lambert2,1 ,1 ,1,01_lambert2 ,,,D BINGHAM BP GZ. USED FOR 1:1000000 MAP OF YELLOW SEA. ,WORLD,PUBLIC 
LM2COLCF,lambert2,20,1 ,1,01_lambert2 ,COLORADO SP CENTRAL ,,RJL 22/4/83 REF: USGS BULLETIN 1532. ZONE CODE 0502 ,WORLD,PUBLIC 
LM2COLNF,lambert2,20,1 ,1,01_lambert2 ,COLORADO S.P. NORTH ,,RJL 8/3/82 REF: S95. ZONE CODE 0501 ,WORLD,PUBLIC 
LM2COLSF,lambert2,20,1 ,1,01_lambert2 ,COLORADO S.P. SOUTH ,,RJL 22/4/83 REF: USGS BULLETIN 1532. ZONE CODE 0503 ,WORLD,PUBLIC 
LM2COLUM,lambert2,1 ,1 ,201,01_lambert2 ,S. AMERICA ,,RAS - 27/2/89. ONC CHART TPC L-26B ,WORLD,PUBLIC 
LM2COMAN,lambert2,1 ,1 ,1,01_lambert2 ,,,ACRM 26.09.86 EQUATES TO OMAN CONCESSION MAP ,WORLD,PUBLIC 
LM2CONNF,lambert2,20,1 ,1,01_lambert2 ,CONNECTICUT S.P. ,,RJL 22/4/83 REF: USGS BULLETIN 1532. ZONE CODE 0600 ,WORLD,PUBLIC 
LM2CONNM,lambert2,1 ,1 ,202,01_lambert2 ,CONNECTICUT CS83 ,,BWH/25APR88. REF: NGS COMMUNICATION. ZONE CODE 0600. USE W/NAD83. ENACTED. ,WORLD,PUBLIC 
LM2CSPN ,lambert2,1 ,1 ,1,01_lambert2 ,,,ACRM 26.09.86 EQUATES TO SPANISH CONCESSION MAP ,WORLD,PUBLIC 
LM2EE ,lambert2,1 ,1 ,203,01_lambert2 ,EAST EUROPE ,,DFN 27/3/90 TEST FOR RUSSIAN GEO MAPS ,WORLD,PUBLIC 
LM2EGYPT,lambert2,1 ,1 ,1,01_lambert2 ,,,RJL 20/9/84. FOR USE BY BPPD (EGYPT) FORREGIONAL MAPPING. ,WORLD,PUBLIC 
LM2EUNDX,lambert2,1 ,1 ,1,01_lambert2 ,,,RJL 25/1/84 INDEX MAP FOR EUROPE APPRAISAL GROUP. ,WORLD,PUBLIC 
LM2EURO ,lambert2,1 ,1 ,125,01_lambert2 ,,,SEH 6/7/90 FOR REMOTE SENSING GROUP. ,WORLD,PUBLIC 
LM2FKLDS,lambert2,1 ,1 ,204,01_lambert2 ,,,AGB - 24.10 90 - FOR RSG ,WORLD,PUBLIC 
LM2FLANF,lambert2,20,1 ,1,01_lambert2 ,FLORIDA S.P. NORTH ,,RJL 22/4/83 REF: USGS BULLETIN 1532. ZONE CODE 0903 ,WORLD,PUBLIC 
LM2FRANC,lambert2,1 ,1 ,1,01_lambert2 ,FRANCE ,,NJS - 07.04.86 - FOR MJP TO HANDLE WELLSDIGITISED FROM PETCONS MAP. ,WORLD,PUBLIC 
LM2GULF ,lambert2,20,1 ,127,01_lambert2 ,,,RJL 13/5/89 FOR GULF OF MEXICO REGIONAL MAPPING ,WORLD,PUBLIC 
LM2H6 ,lambert2,1 ,1 ,1,01_lambert2 ,TMP FOR ONC H-6 ,,JKS 27/7/87 TMP FOR DIG. ONC H-6 ,WORLD,PUBLIC 
LM2IND76,lambert2,1 ,1 ,1,01_lambert2 ,INDIA ,,R.A.S - TEMPORARY RUSSIAN 1:2500000 MAP ,WORLD,PUBLIC 
LM2IND77,lambert2,1 ,1 ,1,01_lambert2 ,INDIA ,,R.A.S - TEMPORARY RUSSIAN 1:2500000 MAP ,WORLD,PUBLIC 
LM2IND78,lambert2,1 ,1 ,1,01_lambert2 ,INDIA ,,R.A.S - TEMPORARY RUSSIAN 1:2500000 MAP ,WORLD,PUBLIC 
LM2IND96,lambert2,1 ,1 ,1,01_lambert2 ,INDIA ,,R.L. - TEMPORARY RUSSIAN 1:2500000 - SHEET 96 ,WORLD,PUBLIC 
LM2IND97,lambert2,1 ,1 ,1,01_lambert2 ,INDIA ,,R.A.S - TEMPORARY RUSSIAN 1:2500000 - SHEET 97 ,WORLD,PUBLIC 
LM2IND98,lambert2,1 ,1 ,1,01_lambert2 ,INDIA ,,R.A.S - TEMPORARY RUSSIAN 1:2500000 MAP - SHEET 98 ,WORLD,PUBLIC 
LM2INDIA,lambert2,1 ,1 ,1,01_lambert2 ,,,SJM 16/9/83. USED FOR APPRAISAL REGIONALMAPPING. ,WORLD,PUBLIC 
LM2IOWNF,lambert2,20,1 ,1,01_lambert2 ,IOWA S.P. NORTH ,,RJL 22/4/83 REF: USGS BULLETIN 1532. ZONE CODE 1401 ,WORLD,PUBLIC 
LM2IOWSF,lambert2,20,1 ,1,01_lambert2 ,IOWA S.P. SOUTH ,,RJL 22/4/83 REF: USGS BULLETIN 1532. ZONE CODE 1402 ,WORLD,PUBLIC 
LM2IRAN ,lambert2,1 ,1 ,208,01_lambert2 ,,,PNM 19/3/92 PETROCONS IRAN 1:2.5M DEC 1991 ,WORLD,PUBLIC 
LM2JEBCO,lambert2,1 ,1 ,210,01_lambert2 ,EAST SIBERIA ,,TP DRAKE 13/SEPT/1991 JEBCO GRID PARAMETERS FOR EAST SIBERIA ,WORLD,PUBLIC 
LM2JUNGB,lambert2,1 ,1 ,1,01_lambert2 ,JUNGGAR BASIN CHINA ,,AF FROM DB HONG KONG FOR SPECIAL MAP. NJS 25.02.86 ,WORLD,PUBLIC 
LM2KALIM,lambert2,1 ,1 ,1,01_lambert2 ,KALIMANTAN ,,SINGAPORE MAP FROM JAKARTA D.A.JOHNSON 15-5-86 ,WORLD,PUBLIC 
LM2KANNF,lambert2,20,1 ,1,01_lambert2 ,KANSAS S.P. NORTH ,,RJL 22/4/83 REF: USGS BULLETIN 1532. ZONE CODE 1501 ,WORLD,PUBLIC 
LM2KANNM,lambert2,1 ,1 ,211,01_lambert2 ,KANSAS CS83 NORTH ,,BWH/26APR88. REF: NGS COMMUNICATION. ZONE CODE 1501. USE W/NAD83. PROPOSED. ,WORLD,PUBLIC 
LM2KYNFT,lambert2,20,1 ,1,01_lambert2 ,KENTUCKY S.P. NORTH ,,RJL 7/6/83 REF: S95. ZONE CODE 1601 ,WORLD,PUBLIC 
LM2KYNM ,lambert2,1 ,1 ,213,01_lambert2 ,KENTUCKY CS83 NORTH ,,BWH/26APR88. REF: NGS COMMUNICATION. ZONE CODE 1601. USE W/NAD83. PROPOSED. ,WORLD,PUBLIC 
LM2KYSFT,lambert2,20,1 ,1,01_lambert2 ,KENTUCKY S.P. SOUTH ,,RJL 7/6/83 REF: S95. ZONE CODE 1602 ,WORLD,PUBLIC 
LM2LANDS,lambert2,1 ,1 ,1,01_lambert2 ,LANDSAT WRS SHEET 4 ,,NJS 6.1.86 - SHEET 4 OF LANDSAT PATH MAP ,WORLD,PUBLIC 
LM2LANFT,lambert2,20,1 ,1,01_lambert2 ,LOUISIANA S.P. NORTH,,RJL 7/6/83 REF: S95. ZONE CODE 1701 ,WORLD,PUBLIC 
LM2LANM ,lambert2,1 ,1 ,215,01_lambert2 ,LOUISIANA CS83 NORTH,,BWH/APR88. NGS COMMUNICATION ZONE CODE 1701 USE W/NAD83. ENACTED. ,WORLD,PUBLIC 
LM2LAOFT,lambert2,20,1 ,1,01_lambert2 ,LOUISIANA OFFSHORE ,,RJL 11/1/83 REF: USGS BULLETIN 1532. ZONE CODE 1703 ,WORLD,PUBLIC 
LM2LASFT,lambert2,20,1 ,1,01_lambert2 ,LOUISIANA S.P. SOUTH,,RJL 7/6/83 REF: S95. ZONE CODE 1702 ,WORLD,PUBLIC 
LM2LASM ,lambert2,1 ,1 ,217,01_lambert2 ,LOUISIANA CS83 SOUTH,,BWH/APR88 REF NGS COMMUNICATION ZONE CODE 1702 USE W/NAD83. ENACTED. ,WORLD,PUBLIC 
LM2MAINE,lambert2,1 ,1 ,1,01_lambert2 ,MAINE ,,RAS - 14/3/89. TEMPORARY FOR DIGITISING GEOLOGICAL MAP. ,WORLD,PUBLIC 
LM2MARYF,lambert2,20,1 ,1,01_lambert2 ,MARYLAND S.P. ,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 1900 ,WORLD,PUBLIC 
LM2MASIF,lambert2,20,1 ,1,01_lambert2 ,MASSACHUSETTS IS. SP,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 2002 ,WORLD,PUBLIC 
LM2MASIM,lambert2,1 ,1 ,219,01_lambert2 ,MASSACHUSETTS CS83 I,,BWH/26APR88. REF: NGS COMMUNICATION. ZONE CODE 2002. USE W/NAD83. DRAFTED. ,WORLD,PUBLIC 
LM2MASMF,lambert2,20,1 ,1,01_lambert2 ,MASSACHUSETTS S.P. ,,SJM 15/9/83 REF:USGS BULLETIN 1532 ZONE CODE 2001. USED ON MAINLAND ONLY. ,WORLD,PUBLIC 
LM2ME ,lambert2,1 ,1 ,1,01_lambert2 ,MIDDLE EAST ,,NJS FOR M.E. APPRAISAL GROUP ,WORLD,PUBLIC 
LM2ME1 ,lambert2,1 ,1 ,221,01_lambert2 ,,,PNM 21 AUG 1989 ,WORLD,PUBLIC 
LM2MEDIT,lambert2,1 ,1 ,1,01_lambert2 ,,,SJM 16/9/83. USED FOR APPRAISAL REGIONALMAPPING. ,WORLD,PUBLIC 
LM2MICCF,lambert2,20,1 ,1,01_lambert2 ,MICHIGAN SP CENTRAL ,,SJM 15/9/83 REF:USGS BULLETIN 1532 ZONE CODE 2112 ,WORLD,PUBLIC 
LM2MICNF,lambert2,20,1 ,1,01_lambert2 ,MICHIGAN S.P. NORTH ,,SJM 15/8/83 REF:USGS BULLETIN 1532. ZONE CODE 2111 ,WORLD,PUBLIC 
LM2MICSF,lambert2,20,1 ,1,01_lambert2 ,MICHIGAN S.P. SOUTH ,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 2113 ,WORLD,PUBLIC 
LM2MINCF,lambert2,20,1 ,1,01_lambert2 ,MINNESOTA SP CENTRAL,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 2202 ,WORLD,PUBLIC 
LM2MINNF,lambert2,20,1 ,1,01_lambert2 ,MINNESOTA S.P. NORTH,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 2201 ,WORLD,PUBLIC 
LM2MINSF,lambert2,20,1 ,1,01_lambert2 ,MINNESOTA S.P. SOUTH,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 2203 ,WORLD,PUBLIC 
LM2MOCFT,lambert2,20,1 ,1,01_lambert2 ,MONTANA S.P CENTRAL ,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 2502 ,WORLD,PUBLIC 
L2MON2 ,lamcon2,1 ,1 ,155,01_lamcon2 ,MONGOLIA ,,md of erm 7dec98 ,WORLD,PUBLIC 
LM2MON ,lambert2,1 ,1 ,155,01_lambert2 ,MONGOLIA ,,PNM 20/2/90 TEST FOR GEOLOGICAL MAP MONGOLIA ,WORLD,PUBLIC 
LM2MONFT,lambert2,20,1 ,1,01_lambert2 ,MONTANA S.P. NORTH ,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 2501 ,WORLD,PUBLIC 
LM2MOSFT,lambert2,20,1 ,1,01_lambert2 ,MONTANA S.P. SOUTH ,,SJM 15/9/83 REF: USGS BULLETIN 1532. ZONE CODE 2503 ,WORLD,PUBLIC 
LM2MTCFT,lambert2,20,1 ,228,01_lambert2 ,MONTANA S.P. CENTRAL,,RJL 21/4/88. REF: USGS BULLETIN 1532. ZONE CODE 2502. USE WITH NAD27. ,WORLD,PUBLIC 
LM2MTM ,lambert2,1 ,1 ,229,01_lambert2 ,MONTANA CS83 ,,BWH/28APR88. REF: NGS COMMUNICATION. ZONE CODE 2500. USE W/NAD83. ENACTED. ,WORLD,PUBLIC 
LM2MTNFT,lambert2,20,1 ,230,01_lambert2 ,MONTANA S.P. NORTH ,,RJL 21/4/88. REF: USGS BULLETIN 1532. ZONE CODE 2501. USE WITH NAD27. ,WORLD,PUBLIC 
LM2MTSFT,lambert2,20,1 ,231,01_lambert2 ,MONTANA S.P. SOUTH ,,RJL 21/4/88. REF: USGS BULLETIN 1532. ZONE CODE 2503. USE WITH NAD27. ,WORLD,PUBLIC 
LM2NBRUN,lambert2,1 ,1 ,1,03_lambert2 ,NEW BRUNSWICK ,,RAS - 13/3/89; TEMPORARY MNEMONIC FOR FOR DIGITISING GEOLOGICAL MAP ,WORLD,PUBLIC 
LM2NBSEA,lambert2,1 ,1 ,232,01_lambert2 ,NORTHERN BLACK SEA ,,TPD 10/1/92 FOR BLACK SEA MAPPING YUZMORGEOLOGIYA MAP ,WORLD,PUBLIC 
LM2NCAFT,lambert2,20,1 ,1,01_lambert2 ,NORTH CAROLINA S.P. ,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 3200 ,WORLD,PUBLIC 
LM2NDNFT,lambert2,20,1 ,1,01_lambert2 ,N. DAKOTA S.P. NORTH,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 3301 ,WORLD,PUBLIC 
LM2NDNM ,lambert2,1 ,1 ,234,01_lambert2 ,NORTH DAKOTA CS83 N.,,BWH/26APR88. REF: NGS COMMUNICATION. ZONE CODE 3301. USE W/NAD83. NOT CONFRMD,WORLD,PUBLIC 
LM2NDSFT,lambert2,20,1 ,1,01_lambert2 ,N. DAKOTA S.P. SOUTH,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 3302 ,WORLD,PUBLIC 
LM2NEBM ,lambert2,1 ,1 ,236,01_lambert2 ,NEBRASKA CS83 ,,BWH/APR88 NGS COMMUNICATION ZONE CODE 2600. USE W/NAD83. DRAFTED. ,WORLD,PUBLIC 
LM2NEBNF,lambert2,20,1 ,1,01_lambert2 ,NEBRASKA S.P. NORTH ,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 2601 ,WORLD,PUBLIC 
LM2NEBSF,lambert2,20,1 ,1,01_lambert2 ,NEBRASKA S.P. SOUTH ,,SJM 15/9/83 REF : USGS BULLETIN 1532. ZONE CODE 2602 ,WORLD,PUBLIC 
LM2NEPAL,lambert2,1 ,1 ,9,01_lambert2 ,,,RAS - 20/9/89. ESTABLISHED FOR REGIONAL MAPPING OF NEPAL. NON-NATIONAL ,WORLD,PUBLIC 
LM2NEWYF,lambert2,20,1 ,1,01_lambert2 ,NEW YORK LONG IS. SP,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 3104 ,WORLD,PUBLIC 
LM2NFA ,lambert2,1 ,1 ,237,01_lambert2 ,,,SEH RELOADED 26/3/90 ,WORLD,PUBLIC 
LM2NFB ,lambert2,1 ,1 ,237,01_lambert2 ,,,SEH RELOADED 26/3/90 ,WORLD,PUBLIC 
LM2NHEM ,lambert2,1 ,1 ,238,01_lambert2 ,N.HEMISPHERE ,,PNM 15/3/90 REGIONAL MAPPING ,WORLD,PUBLIC 
LM2NSW1 ,lambert2,1 ,1 ,238,01_lambert2 ,NSW AUSTRALIA,,S - ORIGINALLY 18/12/91.UPDATED(CORRECTED) 22/10/98 FROM ROSS SPENCER - NEW SOUTH WALES GEOLOGICAL SURVEY,WORLD,PUBLIC 
LM2NSW2 ,lambert2,1 ,1 ,238,01_lambert2 ,NSW AUSTRALIA,,S - 22/10/98. UPDATE(CORRECTION) FROM ROSS SPENCER - NEW SOUTH WALES GEOLOGICAL SURVEY,WORLD,PUBLIC 
L2NSW1 ,lambert2,1 ,1 ,238,01_lambert2 ,NSW AUSTRALIA,,S - 22/10/98. UPDATE(CORRECTION) FROM ROSS SPENCER - NEW SOUTH WALES GEOLOGICAL SURVEY,WORLD,PUBLIC 
L2NSW2 ,lambert2,1 ,1 ,238,01_lambert2 ,NSW AUSTRALIA,,S - 22/10/98. UPDATE(CORRECTION) FROM ROSS SPENCER - NEW SOUTH WALES GEOLOGICAL SURVEY,WORLD,PUBLIC 
LM2NSEA ,lambert2,1 ,1 ,239,01_lambert2 ,,,RAS - 23/3/89. DETAILS FROM BRITOIL TO REPRODUCE "MAPPER" SETUP. ,WORLD,PUBLIC 
LM2NZN ,lambert2,1 ,1 ,242,01_lambert2 ,,,JKS 16/6/88 TEMP FOR DIG. ONC CHART PT R-15 ,WORLD,PUBLIC 
LM2NZS ,lambert2,1 ,1 ,243,01_lambert2 ,,,JKS 16/6/88 TEMP FOR DIG. ONC SHEET PT S-13 ,WORLD,PUBLIC 
LM2OHINF,lambert2,20,1 ,1,01_lambert2 ,OHIO S.P. NORTH ,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 3401 ,WORLD,PUBLIC 
LM2OHISF,lambert2,20,1 ,1,01_lambert2 ,OHIO S.P. SOUTH ,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 3402 ,WORLD,PUBLIC 
LM2OKLNF,lambert2,20,1 ,1,01_lambert2 ,OKLAHOMA S.P. NORTH ,,SJM 15/9/83 REF:USGS BULLETIN 1532. ZONE CODE 3501 ,WORLD,PUBLIC 
LM2OKLNM,lambert2,1 ,1 ,246,01_lambert2 ,OKLAHOMA CS83 NORTH ,,BWH/APR88 NGS COMMUNICATION ZONE CODE 3501 USE W/NAD83. PROPOSED. ,WORLD,PUBLIC 
LM2OKLSF,lambert2,20,1 ,1,01_lambert2 ,OKLAHOMA S.P. SOUTH ,,SJM 15/8/83 REF:USGS BULLETIN 1532. ZONE CODE 3502 ,WORLD,PUBLIC 
LM2OKLSM,lambert2,1 ,1 ,247,01_lambert2 ,OKLAHOMA CS83 SOUTH ,,BWH/APR88 NGS COMMUNICATION ZONE CODE 3502 USE W/NAD83. PROPOSED. ,WORLD,PUBLIC 
LM2ONH25,lambert2,1 ,1 ,162,01_lambert2 ,,,PNM 12/2/1992 ONC CHART H-25 ,WORLD,PUBLIC 
LM2ORENF,lambert2,20,1 ,1,01_lambert2 ,OREGON S.P. NORTH ,,SJM 15/9/83 REF:S95 USGS BULLETIN 1532 ZONE CODE 3601 ,WORLD,PUBLIC 
LM2ORESF,lambert2,20,1 ,1,01_lambert2 ,OREGON S.P. SOUTH ,,SJM 15/9/83 REF: S95 USGS BULLETIN 1532 ZONE CODE 3602 ,WORLD,PUBLIC 
LM2OSTER,lambert2,1 ,1 ,1,01_lambert2 ,AUSTRIA ,,NJS - FOR S MAYBURY - FOR DIGITISING OF MAP OF AUSTRIA. 13.03.86 ,WORLD,PUBLIC 
LM2PANFT,lambert2,20,1 ,1,01_lambert2 ,PENN'VANIA S.P.NORTH,,SJM 15/9/83 REF:S95 USGS BULLETIN 1532 ZONE CODE 3701 ,WORLD,PUBLIC 
LM2PASFT,lambert2,20,1 ,1,01_lambert2 ,PENN'VANIA S.P.SOUTH,,SJM 15/9/83 REF:S95 ZONE CODE 3702 ,WORLD,PUBLIC 
LM2PRMB ,lambert2,1 ,1 ,253,01_lambert2 ,,,AMOCO ORIENT PETROLEUM CO MAP OF PEARL RIVER MOUTH BASIN AREA. DFN 6/9/91 ,WORLD,PUBLIC 
LM2PRV1F,lambert2,20,1 ,1,01_lambert2 ,PUERTO RICO S.P. ,,RJL 21/1/83 REF USGS BULLETIN 1532 ,WORLD,PUBLIC 
LM2PRV2F,lambert2,20,1 ,1,01_lambert2 ,ST. CROIX S.P. ,,RJL 21/1/83 REF USGS BULLETIN 1532 ,WORLD,PUBLIC 
LM2RUSS ,lambert2,1 ,1 ,119,01_lambert2 ,RUSSIA ,,PNM TEST FOR RUSSIA 1:7500000 MAPPING ,WORLD,PUBLIC 
LM2RUSS1,lambert2,1 ,1 ,255,01_lambert2 ,,,PNM 19/3/90 ONC E-8 1:1000000 CHART EDITION 6 ,WORLD,PUBLIC 
LM2RUSS2,lambert2,1 ,1 ,255,01_lambert2 ,,,PNM 19/3/90 ONC E-7 1:1000000 CHART EDITION 5 ,WORLD,PUBLIC 
LM2RUSS3,lambert2,1 ,1 ,255,01_lambert2 ,,,PNM 19/3/90 ONC F-8 1:1000000 CHART EDITION 4 ,WORLD,PUBLIC 
LM2RUSS4,lambert2,1 ,1 ,255,01_lambert2 ,,,PNM 19/3/90 ONC F-9 1:1000000 CHART EDITION 5 ,WORLD,PUBLIC 
LM2RUSS5,lambert2,1 ,1 ,255,01_lambert2 ,,,PNM 19/3/90 ONC F-7 1:1000000 CHART EDITION 4 ,WORLD,PUBLIC 
LM2RUSS6,lambert2,1 ,1 ,1,01_lambert2 ,RUSSIA ,,PNM 11 JULY 1990 1:2500000 MAPPING OF RUSSIA ,WORLD,PUBLIC 
LM2SCHIN,lambert2,1 ,1 ,1,01_lambert2 ,SOUTH CHINA SEA ,,RJL 11/1/83. REF: F33. Note: definition of projection is ambiguous. ,WORLD,PUBLIC 
LM2SCHNS,lambert2,1 ,1 ,1,01_lambert2 ,SOUTH CHINA SEA ,,RAS - 26/6/89. FOR REGIONAL MAPPING OF SOUTH CHINA SEA. ,WORLD,PUBLIC 
LM2SCNFT,lambert2,20,1 ,1,01_lambert2 ,S.CAROLINA S.P.NORTH,,SJM 15/9/83 REF:S95 ZONE CODE 3901 ,WORLD,PUBLIC 
LM2SCSFT,lambert2,20,1 ,1,01_lambert2 ,S.CAROLINA S.P.SOUTH,,SJM 15/9/83 REF:S95 ZONE CODE 3902 ,WORLD,PUBLIC 
LM2SDNFT,lambert2,20,1 ,1,01_lambert2 ,S. DAKOTA S.P. NORTH,,SJM 15/9/83 REF:S95 ZONE CODE 4001 ,WORLD,PUBLIC 
LM2SDSFT,lambert2,20,1 ,1,01_lambert2 ,S. DAKOTA S.P. SOUTH,,SJM 15/9/83 REF:S95 ZONE CODE 4002 ,WORLD,PUBLIC 
LM2SEYCH,lambert2,1 ,1 ,259,01_lambert2 ,,,RAS - 11/9/89. FOR REGIONAL MAPPING OF SEYCHELLES (BP CREATED / NON-NATIONAL) ,WORLD,PUBLIC 
LM2SHAW ,lambert2,1 ,1 ,260,01_lambert2 ,SOUTH CHINA SEA ,,TPD FOR ANDREW SHAW SOUTH CHINA SEA MAG & GRAVITY PLOTS (RAY GEOPHYSICAL) ,WORLD,PUBLIC 
