proj_name,false_north,false_east,scale_factor,centre_merid,centre_lat,radius,eccentricity,flattening,prime_merid
TMARG54 ,10002288.2999 ,1500000.0 ,1.0 ,-1.256637061435917 ,0.0 ,6378388.0 ,0.0819918899790298,297.0,1
TMARG57 ,10002288.2999 ,2500000.0 ,1.0 ,-1.204277183876087 ,0.0 ,6378388.0 ,0.0819918899790298,297.0,1
TMARG60 ,10002288.2999 ,3500000.0 ,1.0 ,-1.151917306316257 ,0.0 ,6378388.0 ,0.0819918899790298,297.0,1
TMARG63 ,10002288.2999 ,4500000.0 ,1.0 ,-1.099557428756427 ,0.0 ,6378388.0 ,0.0819918899790298,297.0,1
TMARG66 ,10002288.2999 ,5500000.0 ,1.0 ,-1.047197551196597 ,0.0 ,6378388.0 ,0.0819918899790298,297.0,1
TMARG69 ,10002288.2999 ,6500000.0 ,1.0 ,-0.994837673636767 ,0.0 ,6378388.0 ,0.0819918899790298,297.0,1
TMARG72 ,10002288.2999 ,7500000.0 ,1.0 ,-0.942477796076938 ,0.0 ,6378388.0 ,0.0819918899790298,297.0,1
TMARIZCF,0.0 ,500000.0 ,0.9999 ,-1.953314321772097 ,0.5410520681182422,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMARIZEF,0.0 ,500000.0 ,0.9999 ,-1.922771059862196 ,0.5410520681182422,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMARIZWF,0.0 ,500000.0 ,0.999933333 ,-1.985312024143549 ,0.5410520681182422,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMARUBA ,15000.0 ,10000.0 ,0.9996 ,-1.221607373087899 ,0.2185167826740413,6378388.0 ,0.0819918899790298,297.0 ,1  
TMAUSC ,0.0 ,0.0 ,1.0 ,0.2327105663508009,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMAUSE ,0.0 ,0.0 ,1.0 ,0.2850704439106308,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMAUSW ,0.0 ,0.0 ,1.0 ,0.180350688790971 ,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMAUSYD1,800000.0 ,400000.0 ,1.0 ,2.0245819323134223,-0.593411945678072 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD2,800000.0 ,400000.0 ,1.0 ,2.1118483949131388,-0.593411945678072 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD3,800000.0 ,400000.0 ,1.0 ,2.1991148575128553,-0.593411945678072 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD4,800000.0 ,400000.0 ,1.0 ,2.2863813201125718,-0.593411945678072 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD5,800000.0 ,400000.0 ,1.0 ,2.3736477827122883,-0.593411945678072 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD6,800000.0 ,400000.0 ,1.0 ,2.4609142453120047,-0.593411945678072 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD7,800000.0 ,400000.0 ,1.0 ,2.5481807079117212,-0.593411945678072 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD8,800000.0 ,400000.0 ,1.0 ,2.6354471705114377,-0.593411945678072 ,6975449.333 ,0.0823720922044076,294.26 ,1  
