proj_name,type,metre_factor,radius,eccentricity,flattening,prime_merid
SUTM14 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM15 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM16 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM17 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM18 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM19 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM20 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM21 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM22 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM23 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM24 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM25 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM26 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM27 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM28 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM29 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM30 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM31 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM32 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM33 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM34 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM35 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM36 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM37 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM38 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM39 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM40 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM41 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM42 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM43 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM44 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM45 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM46 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM47 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM48 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM49 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM50 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM51 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM52 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM53 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM54 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM55 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM56 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM57 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM58 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM59 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SUTM60 ,utm ,1.0 ,0.0 ,0.0 ,0.0 , 
SWISSNEW,swiss ,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
SWISSOLD,swiss ,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TM103_30,tranmerc,1.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TM16E ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TM36 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TM36E ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TM42E ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TM54E ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TM54WCM ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TM6W ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMAFRICA,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMAFT15 ,tranmerc,0.304800641 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMAFT16 ,tranmerc,0.304800641 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMAFT17 ,tranmerc,0.304800641 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMALABEF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMALABEF83,tranmerc,0.30480061 ,20925391.8696 ,0.0818191910429526,298.2572221 ,1  
TMALABWF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMALABWF83,tranmerc,0.30480061 ,20925391.8696 ,0.0818191910429526,298.2572221 ,1 
TMALABWM,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMALSK2F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMALSK2F83,tranmerc,0.30480061 ,20925391.8696 ,0.0818191910429526,298.2572221 ,1   
TMALSK2M,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMALSK3F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMALSK3F83,tranmerc,0.30480061 ,20925391.8696 ,0.0818191910429526,298.2572221 ,1  
TMALSK3M,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMALSK4F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMALSK4F83,tranmerc,0.30480061 ,20925391.8696 ,0.0818191910429526,298.2572221 ,1  
TMALSK4M,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMALSK5F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMALSK5F83,tranmerc,0.30480061 ,20925391.8696 ,0.0818191910429526,298.2572221 ,1
TMALSK5M,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMALSK6F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMALSK6F83,tranmerc,0.30480061 ,20925391.8696 ,0.0818191910429526,298.2572221 ,1
TMALSK6M,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMALSK7F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMALSK7F83,tranmerc,0.30480061 ,20925391.8696 ,0.0818191910429526,298.2572221 ,1
TMALSK7M,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMALSK8F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMALSK8F83,tranmerc,0.30480061 ,20925391.8696 ,0.0818191910429526,298.2572221 ,1
TMALSK8M,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMALSK9F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMALSK9F83,tranmerc,0.30480061 ,20925391.8696 ,0.0818191910429526,298.2572221 ,1
TMALSK9M,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMAMG48 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG49 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG50 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG51 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG52 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG53 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG54 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG55 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG56 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG57 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMAMG58 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMARG1 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG2 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG3 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG4 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG5 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG6 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG7 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG8 ,tranmerc,1.0 ,6378206.4 ,0.0822718542527824,294.978698 ,1  
TMARG9 ,tranmerc,1.0 ,6378206.4 ,0.0822718542527824,294.978698 ,1  
TMARG54 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG57 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG60 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG63 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG66 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG69 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARG72 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMARIZCF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMARIZCF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221   
TMARIZEF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMARIZEF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221    
TMARIZWF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMARIZWF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221   
TMARUBA ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMAUSC ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMAUSE ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMAUSW ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMAUSYD1,tranmerc,0.914391796 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD2,tranmerc,0.914391796 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD3,tranmerc,0.914391796 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD4,tranmerc,0.914391796 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD5,tranmerc,0.914391796 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD6,tranmerc,0.914391796 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD7,tranmerc,0.914391796 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMAUSYD8,tranmerc,0.914391796 ,6975449.333 ,0.0823720922044076,294.26 ,1  
TMBAHR ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMBOAG1R,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,4 
TMBOAG2R,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,4 
TMBOAGA1,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMBOAGA2,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMBOGEQ ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMBOH ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMBOL1 ,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMBONAIR,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMBUCHAN,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMBURMA ,tranmerc,1.0 ,6377276.345 ,0.0814729809826527,300.8017 ,1  
TMCM116 ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMCM126 ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMCM133E,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCM157E,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCOLB ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCOLE ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCOLEC ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCOLW ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCONGO ,tranmerc,1.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMDELWRF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMDELWRF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1  
TMEG24P ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMEGEPTU,tranmerc,1.0 ,6378249.2 ,0.0824832567625238,293.4660213 ,1  
TMEGMFBP,tranmerc,1.0 ,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGSA87,tranmerc,1.0,6378137.0,0.0818191908375549,298.25722300,1
TMEGYPTB,tranmerc,1.0 ,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGYPTG,tranmerc,1.0 ,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGYPTP,tranmerc,1.0 ,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGYPTR,tranmerc,1.0 ,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGYPTS,tranmerc,1.0 ,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGYPTW,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMETHIOP,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMFIN0,tranmerc,1,6378388,0.0819918899790298,297.0 ,1  
TMFIN1,tranmerc,1,6378388,0.0819918899790298,297.0 ,1  
TMFIN2,tranmerc,1,6378388,0.0819918899790298,297.0 ,1  
TMFIN3,tranmerc,1,6378388,0.0819918899790298,297.0 ,1  
TMFIN4,tranmerc,1,6378388,0.0819918899790298,297.0 ,1  
TMFIN5,tranmerc,1,6378388,0.0819918899790298,297.0 ,1  
TMFLRAEF,tranmerc,0.30480041 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMFLRAEF83,tranmerc,0.30480041 ,20925391.87 ,0.0818191910429546,298.2572221   
TMFLRAWF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMFLRAWF83,tranmerc,0.30480041 ,20925391.87 ,0.0818191910429546,298.2572221   
TMGCWEG2,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMGEOREF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMGEOREF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1    
TMGEORWF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMGEORWF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1 
TMGER1 ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMGER2 ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMGER3 ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMGER4 ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMGER5 ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMGHANA ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMGHANAF,tranmerc,0.304799472 ,20926201.0 ,0.0821300390617785,296.0 ,1  
TMGHANAY,tranmerc,0.91439841462 ,6975400.33333 ,0.0821300390617783,296.0 ,1  
TMGK20E ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN05 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN06 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN07 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN10 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN11 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN12 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN13 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN14 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN15 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN16 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN17 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN18 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN19 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN20 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN20W,tranmerc,1.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMGKN21 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN21W,tranmerc,1.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMGKN22 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN23 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN8 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN9 ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMHAWI1F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMHAWI1F83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1 
TMHAWI2F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMHAWI2F83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMHAWI3F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMHAWI3F83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMHAWI4F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMHAWI4F83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMHAWI5F,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMHAWI5F83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1 
TMHNT170,tranmerc,0.914398415 ,6975502.032 ,0.0819918899790298,297.0 ,1  
TMI,tranmerc,1.0,6378137,0.081819191043,298.2572222 ,1 
TMIDACFT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMIDACFT83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMIDAEFT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMIDAEFT83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMIDAWFT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMIDAWFT83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMILLEFT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMILLEFT83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMILLWFT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMILLWFT83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMIND114,tranmerc,1.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMINDEFT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMINDEFT83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMINDWFT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMINDWFT83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMIRAQ ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMIRAQC ,tranmerc,1.0 ,6378249.145 ,0.0819278876647748,297.465 ,1  
TMISG541,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25, 1
TMISG542,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25, 1
TMISG543,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25, 1
TMISG551,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25, 1
TMISG552,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25, 1
TMISG553,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25, 1
TMISG561,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25, 1
TMISG562,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25, 1
TMISG563,tranmerc,1.0 ,6378160.0 ,0.0818201799960599,298.25, 1
TMJORDAN,tranmerc,1.0 ,6378300.79 ,0.0824832078984994,293.4663696 ,1  
TMKOREA ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMMAINEF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMMAINEF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMMAINWF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMMAINWF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMMCBO4 ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMMICHCF,tranmerc,0.304788967 ,20926631.53 ,0.0822718542249391,294.9786982 ,1  
TMMICHEF,tranmerc,0.304788967 ,20926631.53 ,0.0822718542249391,294.9786982 ,1  
TMMICHWF,tranmerc,0.304788967 ,20926631.53 ,0.0822718542249391,294.9786982 ,1  
TMMISOCF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMMISOCF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1 
TMMISOEF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMMISOEF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMMISOWF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMMISOWF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMMISSEF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMMISSEF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMMISSEM,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMMISSWF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMMISSWF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMMISSWM,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMMON087,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMMON093,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMMON099,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMMON105,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMMON111,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMMON117,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMMRD ,tranmerc, 1.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMNEVACF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMNEVACF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1  
TMNEVACM,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMNEVAEF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMNEVAEF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMNEVAEM,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMNEVAWF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMNEVAWF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMNEVAWM,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMNEWHFT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMNEWHFT83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1 
TMNEWJFT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMNEWJFT83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1 
TMNEWMCF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMNEWMCF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1  
TMNEWMEF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMNEWMEF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1 
TMNEWMEM,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMNEWMWF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMNEWMWF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMNEWYCF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMNEWYCF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMNEWYEF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
