proj_name,false_north,false_east,false_olat,false_olon,scale_factor,centre_merid,first_paral,second_paral,centre_lat,defined,grid_north,false_onorth,false_oeast,radius,eccentricity,flattening,prime_merid
LM2FRANC,0.0 ,0.0 ,0.0 ,0.0 ,0.9993926674262213,0.0 ,0.7853981633974483,0.8552113334772215,0.8205254976811272,1,0.0 ,0.0 ,0.0 ,6378249.2 ,0.0824832567625238,293.4660213 ,8 
LM2GULF ,2551152.36 ,3500000.0 ,0.3839724354387525,-1.570796326794896 ,0.9993939589993882,-1.570796326794896 ,0.5410520681182422,0.471238898038469 ,0.5062604531521722,2,0.0 ,0.0 ,3500000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2H6 ,1244.39 ,0.0 ,0.4886921905584123,0.8203047484373349,0.9989227152432328,0.8203047484373349,0.4421500765901204,0.5352343045267042,0.4888883812742997,3,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2IND76,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9609276998067042,1.0995574287564276,0.5585053606381855,1.1170107212763709,0.8533612198929252,1,0.0 ,0.0 ,0.0 ,6377301.243 ,0.0814729775350297,300.8017255 ,1  
LM2IND77,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9609276998067042,1.413716694115407 ,0.5585053606381855,1.1170107212763709,0.8533612198929252,1,0.0 ,0.0 ,0.0 ,6377301.243 ,0.0814729775350297,300.8017255 ,1  
LM2IND78,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9609276998067042,1.7278759594743863,0.5585053606381855,1.1170107212763709,0.8533612198929252,1,0.0 ,0.0 ,0.0 ,6377301.243 ,0.0814729775350297,300.8017255 ,1  
LM2IND96,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9890829776296002,1.0995574287564276,0.0698131700797732,0.3665191429188092,0.2190070386796095,1,0.0 ,0.0 ,0.0 ,6377301.243 ,0.0814729775350297,300.8017255 ,1  
LM2IND97,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9890829776296002,1.413716694115407 ,0.0698131700797732,0.3665191429188092,0.2190070386796095,1,0.0 ,0.0 ,0.0 ,6377301.243 ,0.0814729775350297,300.8017255 ,1  
LM2IND98,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9890829776294866,1.7278759594743863,0.0698131700797732,0.3665191429188092,0.2190070386796095,1,0.0 ,0.0 ,0.0 ,6377301.243 ,0.0814729774674291,300.801726 ,1  
LM2INDIA,0.0 ,0.0 ,0.0 ,0.0 ,0.978275384410966 ,1.0471975511965977,0.4363323129985824,0.0174532925199433,0.2286529481112774,1,0.0 ,0.0 ,0.0 ,6377301.243 ,0.0814729775350297,300.8017255 ,1  
LM2IOWNF,425511.73 ,2000000.0 ,0.7243116395776468,-1.631882850614698 ,0.9999453700859608,-1.631882850614698 ,0.7551457902779897,0.7342018392540577,0.7446909085207177,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2IOWSF,437511.38 ,2000000.0 ,0.6981317007977318,-1.631882850614698 ,0.9999483719009676,-1.631882850614698 ,0.7292567385431876,0.70889456510014 ,0.7190910089737521,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2IRAN ,2000000.0 ,2000000.0 ,0.0 ,0.0 ,0.9954171438029093,0.942477796076938 ,0.4537856055185257,0.6457718232379019,0.5507429267594658,1,0.0 ,0.0 ,0.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
LM2JEBCO,0.0 ,0.0 ,0.0 ,0.0 ,0.9998215122373398,1.6929693744344997,1.0471975511965977,1.085013018904918 ,1.0662138838001401,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2JUNGB,0.0 ,0.0 ,0.8028514559173916,1.5184364492350667,0.9993927133661635,1.5184364492350667,0.767944870877505 ,0.8377580409572782,0.8030646688294737,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,8 
LM2KALIM,1000164.14 ,1000000.0 ,0.0698131700797732,2.0420352248333656,0.9989242911942598,2.0420352248333656,0.0232710561114813,0.1163552840480651,0.0698391074177871,3,1000000.0 ,0.0 ,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,8 
LM2KANNF,334102.73 ,2000000.0 ,0.6690428793493833,-1.710422666954443 ,0.9999568529940458,-1.710422666954443 ,0.694350153503301 ,0.6757333093122477,0.6850537235650648,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2KANNM,101836.74 ,400000.0 ,0.6690428793493833,-1.710422666954443 ,0.9999568510538781,-1.710422666954443 ,0.694350153503301 ,0.6757333093122477,0.6850537200744063,2,0.0 ,0.0 ,400000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2KYNFT,352230.83 ,2000000.0 ,0.6544984694978736,-1.470439894805222 ,0.9999620812726505,-1.470439894805222 ,0.6626433399222902,0.6800966324422335,0.6713802382462881,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2KYNM ,107362.48 ,500000.0 ,0.6544984694978736,-1.470439894805222 ,0.9999620795297541,-1.470439894805222 ,0.6800966324422335,0.6626433399222902,0.6713802365009588,2,0.0 ,0.0 ,500000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2KYSFT,364374.61 ,2000000.0 ,0.6341362943094967,-1.496619833585137 ,0.9999454041909435,-1.496619833585137 ,0.641117611317474 ,0.6620615623414059,0.6516037676296124,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2LANDS,0.0 ,0.0 ,0.0 ,0.0 ,0.9700533731551635,0.5235987755982989,0.6457718232379019,1.1344640137963142,0.9032609336990214,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,8 
LM2LANFT,455060.71 ,2000000.0 ,0.5352343045267042,-1.614429558094754 ,0.9999147455081929,-1.614429558094754 ,0.5439609507866758,0.5701408895665908,0.5570690558928908,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2LANM ,157187.89 ,1000000.0 ,0.5323254218582705,-1.614429558094754 ,0.9999147409063066,-1.614429558094754 ,0.5701408895665908,0.5439609507866758,0.5570690524022323,2,0.0 ,0.0 ,1000000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2LAOFT,485012.86 ,2000000.0 ,0.4479678419269877,-1.594067382906377 ,0.9998948003672898,-1.594067382906377 ,0.4566944881869593,0.4857833078899787,0.4712572501755537,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2LASFT,485164.0 ,2000000.0 ,0.5003277194868176,-1.594067382906377 ,0.9999257487247894,-1.594067382906377 ,0.5113814708343386,0.5358160803622592,0.5236134311280279,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2LASM ,166359.47 ,1000000.0 ,0.4974188368183839,-1.594067382906377 ,0.9999257445534995,-1.594067382906377 ,0.5358160803622592,0.5113814708343386,0.5236134276373694,2,0.0 ,0.0 ,1000000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2MAINE,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9945398932622068,-1.204277183876087 ,0.7853981633974483,0.5759586531581288,0.6821926524461603,1,0.0 ,0.0 ,0.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
LM2MARYF,379638.15 ,800000.0 ,0.6603162330894116,-1.343903524035633 ,0.9999498501213043,-1.343903524035633 ,0.6684611035138282,0.688532389911763 ,0.6785105016526306,2,0.0 ,0.0 ,800000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MASIF,139680.07 ,200000.0 ,0.7155849933176751,-1.230457122656002 ,0.9999984827337533,-1.230457122656002 ,0.720530092283216 ,0.7240207507872046,0.7222758770661451,2,0.0 ,0.0 ,200000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MASIM,42575.23 ,500000.0 ,0.7155849933176751,-1.230457122656002 ,0.9999984826696889,-1.230457122656002 ,0.7240207507872046,0.720530092283216 ,0.7222758770661451,2,0.0 ,0.0 ,500000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2MASMF,437502.72 ,600000.0 ,0.7155849933176751,-1.247910415175945 ,0.9999645515451774,-1.247910415175945 ,0.7280931868720776,0.7449647018111366,0.7365398596307491,2,0.0 ,0.0 ,600000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2ME ,2011195.53 ,3000000.0 ,0.4886921905584123,0.8726646259971648,0.9903132351803649,0.8726646259971648,0.6283185307179587,0.3490658503988659,0.4904727405547119,3,2000000.0 ,0.0 ,0.0 ,6378249.145 ,0.0824834000441851,293.465 ,8 
